sor_id;navn;type;sygehus;shak;vej;postnr;by;region
219931000016007;Fysioterapiafs 0721 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
219951000016002;HI Neurologisk Afd., senge;Afdeling;Hospitalerne i Nordsjælland;2000311;Dyrehavevej 29;3400;Hillerød;Hovedstaden
219961000016004;Neurologisk sengeafs 0871 Hi;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
219971000016009;Neurologisk sengeafs 0671 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220031000016005;HI Ortopædkirurgisk Overafd.;Overafdeling;Hospitalerne i Nordsjælland;200032;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220131000016009;HI Ortkir. Afd., amb.;Afdeling;Hospitalerne i Nordsjælland;200032A;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220161000016001;Ortopædkirurgisk tilsyn HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220171000016006;HI Ortkir. Afd, senge;Afdeling;Hospitalerne i Nordsjælland;2000321;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220181000016008;Ortkir sengeafs. 0673 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220191000016005;Ortkir sengeafs. 1551 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220471000016000;HI Lunge- og Infmed. Overafd.;Overafdeling;Hospitalerne i Nordsjælland;200021;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220481000016003;HI Lunge- og Infmed. Afd., amb.;Afdeling;Hospitalerne i Nordsjælland;200021A;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220491000016001;Lunge & Infmed.amb-afs 0621 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220501000016005;Lunge rehab. amb-afs. HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220511000016007;HI Lunge- og Infmed. Afd, senge;Afdeling;Hospitalerne i Nordsjælland;2000211;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220521000016003;Lungemed. sengeafs. 0655 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220661000016008;HI Billeddiagnostisk Overafd.;Overafdeling;Hospitalerne i Nordsjælland;200087;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220671000016003;Radiologisk Afd., Udefkt FS;Afdeling;Hospitalerne i Nordsjælland;2000873;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220681000016001;Radiologisk afs. Udefkt FS;Afsnit;Hospitalerne i Nordsjælland;;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220691000016004;HI Klin. Fys. og Nuklearmed Afd;Afdeling;Hospitalerne i Nordsjælland;2000870;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220701000016004;Klin. Fys. & Nuklearmed afs HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220711000016002;HI Radiologisk Afd.;Afdeling;Hospitalerne i Nordsjælland;2000871;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220721000016006;Radiologisk afs. HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220781000016007;HI Anæstesiologisk Overafd.;Overafdeling;Hospitalerne i Nordsjælland;200034;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220831000016004;Anæstesi/OP/OPV Afd, Udefkt FS;Afdeling;Hospitalerne i Nordsjælland;2000346;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220841000016006;Anæstesi/OP afs., Udefkt FS;Afsnit;Hospitalerne i Nordsjælland;;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220851000016009;Friklinikken OP/OPV, Udefunk. FS;Afsnit;Hospitalerne i Nordsjælland;;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220861000016007;Anæstesiologisk tilsyn FS;Afsnit;Hospitalerne i Nordsjælland;;Frederikssundsvej 30;3600;Frederikssund;Hovedstaden
220871000016002;HI OP Dagkirurgi Afd., amb.;Afdeling;Hospitalerne i Nordsjælland;200034A;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220881000016000;Dagkirurgisk afs. 0162 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220911000016000;HI Intensiv Afd., senge;Afdeling;Hospitalerne i Nordsjælland;2000341;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220921000016009;Intensiv sengeafs. 0531 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220941000016004;HI Anæstesi/OP/OPV Afd.;Afdeling;Hospitalerne i Nordsjælland;2000342;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220951000016001;Opvågningsafs. 0132 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220961000016003;Anæstesi/OP afs. 0133 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220971000016008;Anæstesiafs. 0820 HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
220981000016005;Anæstesiologisk tilsyn HI;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
221801000016004;ØJENOVERAFDELING;Overafdeling;Hospitalerne i Nordsjælland;200019;Dyrehavevej 29;3400;Hillerød;Hovedstaden
221821000016006;Øjenafd., Amb.;Afdeling;Hospitalerne i Nordsjælland;200019O;Dyrehavevej 29;3400;Hillerød;Hovedstaden
221831000016008;Øjenafd. ambulatorieafsnit;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
221841000016001;Tilsyn, Øjenafdelingen;Afsnit;Hospitalerne i Nordsjælland;;Dyrehavevej 29;3400;Hillerød;Hovedstaden
222141000016003;ROS Anæstesiologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800C3;Lykkebækvej 1;4600;Køge;Sjælland
222151000016000;ROS Anæstesi Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800C30;Lykkebækvej 1;4600;Køge;Sjælland
222161000016002;Intensiv Sengeafs. 12, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
222171000016007;Central Op-afsnit, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222181000016009;ROS Anæstesi Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800C3D;Lykkebækvej 1;4600;Køge;Sjælland
222201000016008;Anæstesi Op-Afsnit, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222231000016004;ROS Radiologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800C9;Sygehusvej 6;4000;Roskilde;Sjælland
222241000016006;ROS Radiologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800C90;Sygehusvej 6;4000;Roskilde;Sjælland
222251000016009;Radiologi Skannerafs., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222261000016007;Radiologi, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222281000016000;KOE Radiologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800E9;Lykkebækvej 1;4600;Køge;Sjælland
222291000016003;KOE Radiologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800E90;Lykkebækvej 1;4600;Køge;Sjælland
222301000016004;Radiologi, Koe;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
222311000016002;FAK Radiologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800G8;Præstøvej 78E;4640;Faxe;Sjælland
222321000016006;FAK Radiologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800G80;Præstøvej 78E;4640;Faxe;Sjælland
222331000016008;Radiologi, Fak;Afsnit;Region Sjællands Sygehusvæsen;;Præstøvej 78E;4640;Faxe;Sjælland
222351000016003;ROS Dermatologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A7;Sygehusvej 10;4000;Roskilde;Sjælland
222361000016000;ROS Dermatologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A70;Sygehusvej 10;4000;Roskilde;Sjælland
222371000016005;Dermatologisk Sengeafs., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222381000016007;ROS Dermatologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A7D;Sygehusvej 5;4000;Roskilde;Sjælland
222391000016009;Dermatologisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 5;4000;Roskilde;Sjælland
222571000016000;KOE Geriatri - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800D4;Lykkebækvej 1;4600;Køge;Sjælland
222581000016003;KOE Geriatrisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800D40;Lykkebækvej 1;4600;Køge;Sjælland
222601000016005;KOE Geriatrisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800D4D;Lykkebækvej 1;4600;Køge;Sjælland
222631000016001;ROS Gynækologi-Obstetrik - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800B9;Sygehusvej 10;4000;Roskilde;Sjælland
222641000016008;ROS Gynækologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800B90;Sygehusvej 10;4000;Roskilde;Sjælland
222651000016006;Gyn. Op-Afsnit, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222661000016009;Gynækologisk Sengeafs. 93, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222671000016004;ROS Obstetrisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800B91;Sygehusvej 10;4000;Roskilde;Sjælland
222681000016002;Obstetrisk Fødegang, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222691000016000;Obstetrisk Op-Afsnit, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222701000016000;Svangre Sengeafs.73, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222751000016004;ROS Gynækologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800B9D;Sygehusvej 10;4000;Roskilde;Sjælland
222761000016001;Gynækologisk Dagkir. Afs., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222771000016006;Gynækologisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222781000016008;Gynækologisk Amb.76,Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222811000016006;ROS Obstetrisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800B9E;Sygehusvej 10;4000;Roskilde;Sjælland
222821000016002;Obstetrisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222831000016000;Obstetrisk Amb.73, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222841000016007;Svangre-barsel Amb. 73-74, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
222851000016005;Jordemoder Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Ny Østergade 14;4000;Roskilde;Sjælland
223001000016007;KOE Kirurgi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800E0;Lykkebækvej 1;4600;Køge;Sjælland
223011000016009;KOE Kirurgisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800E00;Lykkebækvej 1;4600;Køge;Sjælland
223021000016000;Kirurgisk Sengeafs. 1, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
223031000016003;Kirurgisk Sengeafs. 2, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
223041000016005;Kirurgisk Op-Afsnit, Koe;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
223051000016008;KOE Kirurgisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800E0D;Lykkebækvej 1;4600;Køge;Sjælland
223071000016001;Kirurgisk Amb.1, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
223101000016008;Kir. Amb. Endoskopi, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
223121000016001;ROS Klinisk Biokemi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800C7;Sygehusvej 10;4000;Roskilde;Sjælland
223151000016009;Klinisk Biokemisk, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Køgevej 7;4000;Roskilde;Sjælland
223181000016000;ROS Medicin - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A0;Vestermarksvej 9;4000;Roskilde;Sjælland
223191000016003;ROS Medicinsk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A00;Vestermarksvej 9;4000;Roskilde;Sjælland
223211000016004;Nefrologisk Sengeafs. 72, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223231000016005;Infektionsmed. sengeafs., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223251000016000;ROS Medicinsk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A0D;Vestermarksvej 9;4000;Roskilde;Sjælland
223281000016009;Med. Amb. Projekt, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 9;4000;Roskilde;Sjælland
223341000016008;ROS Nefrologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A0F;Sygehusvej 3;4000;Roskilde;Sjælland
223351000016006;Nefrologisk Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 3;4000;Roskilde;Sjælland
223361000016009;Nefrologisk Amb. CAPD, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 3;4000;Roskilde;Sjælland
223371000016004;ROS Dialyse Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A0H;Sygehusvej 3;4000;Roskilde;Sjælland
223381000016002;Dialysen., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 11;4000;Roskilde;Sjælland
223391000016000;Dialyse Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 11;4000;Roskilde;Sjælland
223401000016002;ROS Lungemedicinsk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A0L;Vestermarksvej 13;4000;Roskilde;Sjælland
223411000016000;Lungemed. Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
223421000016009;Lungemed. Dagafs., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
223431000016006;Allergi Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
223471000016008;ROS Kardiologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A1;Sygehusvej 10;4000;Roskilde;Sjælland
223481000016005;ROS Kardiologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A10;Sygehusvej 10;4000;Roskilde;Sjælland
223491000016007;Kardiologisk Sengeafs. 71, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223511000016001;ROS Kardiologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A1D;Sygehusvej 6;4000;Roskilde;Sjælland
223521000016005;Kardiologisk Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
223551000016002;ROS Socialrådgiver - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800C4;Sygehusvej 10;4000;Roskilde;Sjælland
223561000016004;ROS Socialrådgiver Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800C4Z;Sygehusvej 10;4000;Roskilde;Sjælland
223571000016009;Socialrådgiver, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223591000016008;ROS Neurologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A8;Sygehusvej 10;4000;Roskilde;Sjælland
223601000016004;ROS Neurologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A80;Vestermarksvej 15;4000;Roskilde;Sjælland
223611000016002;Neurologisk Sengeafs. 61, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 15;4000;Roskilde;Sjælland
223641000016001;ROS Neurovaskulær Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A82;Vestermarksvej 15;4000;Roskilde;Sjælland
223661000016000;ROS Neurologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A8D;Vestermarksvej 11;4000;Roskilde;Sjælland
223681000016007;Neurologisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 11;4000;Roskilde;Sjælland
223721000016002;ROS Neurol. Neuropsyk. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A8E;Vestermarksvej 15;4000;Roskilde;Sjælland
223731000016000;Neuropsykolog, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 11;4000;Roskilde;Sjælland
223741000016007;ROS Neurol. Neurofys. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A8F;Vestermarksvej 11;4000;Roskilde;Sjælland
223751000016005;Neurofysiol. Center Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 11;4000;Roskilde;Sjælland
223771000016003;ROS Klin. Onkologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A9;Sygehusvej 10;4000;Roskilde;Sjælland
223781000016001;ROS Klin. Onkologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800A90;Vestermarksvej 15;4000;Roskilde;Sjælland
223801000016000;ROS Klin. Onkologisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800A9D;Vestermarksvej 15;4000;Roskilde;Sjælland
223811000016003;Klin. Onkol. Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
223861000016001;ROS Patologi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800C8;Sygehusvej 10;4000;Roskilde;Sjælland
223871000016006;ROS Patologi Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800C80;Sygehusvej 10;4000;Roskilde;Sjælland
223901000016006;Patologi, Kapel, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 9;4000;Roskilde;Sjælland
223911000016008;Patologi, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 9;4000;Roskilde;Sjælland
223931000016002;ROS Plastik- og Brystkirurgi - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800B7;Sygehusvej 10;4000;Roskilde;Sjælland
223941000016009;ROS Plastikkirurgisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800B70;Sygehusvej 10;4000;Roskilde;Sjælland
223951000016007;Plastikkir. Op-Afsnit, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223971000016000;Plastikkir. Sengeafs. 93, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
223981000016003;ROS Plastikkirurgisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800B7D;Sygehusvej 10;4000;Roskilde;Sjælland
223991000016001;Plastikkirurgisk Dagafs., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224001000016009;Plastikkirurgisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224031000016000;ROS Pædiatri - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800B0;Sygehusvej 6;4000;Roskilde;Sjælland
224041000016007;ROS Pædiatrisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800B00;Sygehusvej 6;4000;Roskilde;Sjælland
224071000016003;Pædiatrisk Sengeafs. 10, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
224091000016004;Pæd. Neonat. Sengeafs. 74, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224101000016005;ROS Pædiatrisk Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800B0D;Sygehusvej 6;4000;Roskilde;Sjælland
224111000016007;Pædiatrisk Amb., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
224131000016001;Pædiatrisk Amb.74, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224181000016002;ROS Reumatologi og Rehab. - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800A5;Lykkebækvej 1;4600;Køge;Sjælland
224221000016005;ROS Fysioterapi;Afdeling;Region Sjællands Sygehusvæsen;3800A5F;Sygehusvej 10;4000;Roskilde;Sjælland
224231000016007;Fysioterapi, Ger., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224241000016000;Fysioterapi, Gyn., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224251000016002;Fysioterapi, Kir., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224271000016009;Fysioterapi, Med., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224281000016006;Fysioterapi, Neu., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224291000016008;Fysioterapi, Onk., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224311000016009;Fysioterapi, Pæd., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224321000016000;Fysioterapi, Plast, Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224341000016005;Fysioterapi, Uro., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224361000016006;ROS Ergoterapi;Afdeling;Region Sjællands Sygehusvæsen;3800A5E;Sygehusvej 10;4000;Roskilde;Sjælland
224371000016001;Ergoterapi, Ger., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224391000016002;Ergoterapi, Med., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224401000016004;Ergoterapi, Neu., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224411000016002;Ergoterapi, Pæd., Ros;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
224441000016001;KOE Reumatologi og Rehab. - Overafdeling;Overafdeling;Region Sjællands Sygehusvæsen;3800D5;Lykkebækvej 1;4600;Køge;Sjælland
224451000016003;KOE Reumatologisk Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800D50;Lykkebækvej 1;4600;Køge;Sjælland
224461000016000;Reum. Sengeafs. R6, Koe;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
